id,type of property,subtype of property,province,locality,postalCode,price,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10643062,APARTMENT,DUPLEX,Liège,Liege,4020,139500,2,14,1,0,0,0,0,0,0,90,0,2,0,needs renovating
10627202,APARTMENT,FLAT_STUDIO,Liège,Liège,4020,139000,0,13,1,0,0,0,0,0,0,33,0,2,0,as_new
10348889,HOUSE,APARTMENT_BLOCK,Liège,Liege,4020,950000,13,0,1,0,0,0,0,1,150,568,310,2,0,good
10623221,APARTMENT,APARTMENT,Liège,Liège,4020,379000,3,45,1,0,1,1,4,0,0,135,0,2,0,just_renovated
10576318,HOUSE,HOUSE,Liège,Liège Wandre,4020,59000,4,29,0,0,0,0,0,0,0,144,80,2,0,needs renovating
10613764,HOUSE,HOUSE,Liège,Wandre,4020,380000,4,31,0,0,0,1,44,1,676,147,836,4,0,needs renovating
10571164,HOUSE,APARTMENT_BLOCK,Liège,Liège,4020,549000,3,0,0,0,1,1,4,0,0,260,0,2,0,good
10674842,HOUSE,HOUSE,Liège,Liège,4020,245000,3,0,0,0,1,0,0,0,0,120,0,0,0,needs renovating
10394270,APARTMENT,APARTMENT,Liège,Liège,4020,224000,2,33,1,0,1,1,4,0,0,89,0,2,0,as_new
10575827,HOUSE,HOUSE,Liège,Liege,4020,475000,4,0,1,0,0,1,0,0,0,220,1308,4,0,as_new
10555484,APARTMENT,APARTMENT,Liège,Liège 2,4020,185000,2,32,1,0,0,0,0,0,0,74,0,3,0,good
10668894,HOUSE,APARTMENT_BLOCK,Liège,Liège Jupillesur-Meuse,4020,265000,5,0,1,0,0,1,50,1,50,259,280,2,0,good
10671818,APARTMENT,APARTMENT,Liège,Liège,4020,299000,3,29,0,0,0,1,7,0,0,121,0,2,0,good
10209803,APARTMENT,APARTMENT,Liège,Liège,4020,159000,2,35,1,0,1,0,0,0,0,88,0,2,0,good
10619397,HOUSE,HOUSE,Liège,Liege,4020,159000,2,12,0,0,0,1,12,0,0,80,78,2,0,needs renovating
10571165,HOUSE,HOUSE,Liège,Liège,4020,549000,3,0,0,0,1,1,4,0,0,260,0,2,0,good
9906270,HOUSE,APARTMENT_BLOCK,Liège,Liège,4020,1230000,16,30,1,0,1,1,20,0,0,640,1221,3,0,good
9815793,HOUSE,MIXED_USE_BUILDING,Liège,Liège,4020,265000,4,22,0,0,1,0,0,0,0,145,0,2,0,needs renovating
10647885,HOUSE,HOUSE,Liège,JUPILLE-SUR-MEUSE,4020,299000,5,54,1,0,1,1,0,1,0,192,595,3,0,needs renovating
10460780,APARTMENT,APARTMENT,Liège,Liège,4020,179000,2,0,0,0,1,0,0,0,0,93,0,0,0,as_new
10395316,APARTMENT,LOFT,Liège,Liege,4020,599000,3,180,1,0,0,1,0,1,107,333,0,2,0,as_new
10605320,APARTMENT,APARTMENT,Liège,Liege,4020,149000,2,26,0,0,0,1,4,0,0,97,0,2,0,needs renovating
10486972,HOUSE,HOUSE,Liège,Wandre,4020,349000,4,20,0,0,0,1,23,0,0,199,298,3,0,as_new
10489443,HOUSE,APARTMENT_BLOCK,Liège,Liège,4020,299000,7,42,1,0,0,1,196,1,177,287,328,2,0,good
10517744,HOUSE,HOUSE,Liège,WANDRE,4020,165000,3,0,0,0,1,0,0,0,0,110,422,3,0,just_renovated
10410730,HOUSE,HOUSE,Liège,Liège,4020,139000,2,25,1,0,0,0,0,0,0,156,63,0,0,needs renovating
10679101,APARTMENT,PENTHOUSE,Liège,Liège,4020,375000,3,62,0,0,0,0,0,0,0,214,0,2,0,needs renovating
10591165,HOUSE,HOUSE,Liège,Liège,4020,599000,7,35,1,0,0,0,0,0,0,400,120,0,0,good
10483678,HOUSE,HOUSE,Liège,Liege,4020,185000,4,33,0,0,0,1,18,0,0,194,97,2,0,needs renovating
10679186,APARTMENT,FLAT_STUDIO,Liège,Liege,4020,79000,1,0,0,0,0,0,0,0,0,33,0,0,0,needs renovating
10476532,HOUSE,HOUSE,Liège,WANDRE,4020,165000,3,0,0,0,1,0,0,0,0,110,422,3,0,just_renovated
10679185,APARTMENT,FLAT_STUDIO,Liège,Liege,4020,69000,1,0,0,0,0,0,0,0,0,37,0,2,0,needs renovating
10618819,HOUSE,HOUSE,Liège,Liège,4020,129000,1,20,0,0,1,1,0,1,30,64,64,2,0,good
10456491,APARTMENT,GROUND_FLOOR,Liège,Liège,4020,129000,2,0,0,0,0,0,0,0,0,67,0,2,0,0
9941464,HOUSE,HOUSE,Liège,Liege,4020,229000,4,37,1,0,0,1,48,1,251,222,417,2,0,needs renovating
10675375,HOUSE,HOUSE,Liège,Liege,4020,169000,3,29,1,0,0,0,0,0,0,123,45,2,0,needs renovating
10620700,HOUSE,HOUSE,Liège,Liège,4020,114000,1,12,1,0,0,0,0,0,0,70,24,2,0,good
10629887,HOUSE,HOUSE,Liège,Jupille-sur-meuse,4020,239000,5,0,1,0,0,1,14,1,194,227,360,3,0,needs renovating
10629891,HOUSE,HOUSE,Liège,Wandre,4020,239000,2,0,1,0,0,1,0,0,0,65,243,3,0,good
10667024,APARTMENT,APARTMENT,Liège,Liège,4020,169000,1,20,0,0,0,0,0,0,0,70,0,2,0,good
10676560,HOUSE,HOUSE,Liège,Liege,4020,180000,4,31,1,0,0,0,0,0,0,170,95,3,0,needs renovating
10454938,APARTMENT,APARTMENT,Liège,Liege,4020,590000,5,0,1,0,0,1,25,0,0,220,0,2,0,good
10604456,HOUSE,HOUSE,Liège,Liège,4020,224000,4,24,0,0,1,1,20,0,0,169,130,2,0,just_renovated
10629889,HOUSE,HOUSE,Liège,Bressoux,4020,170000,3,0,1,0,0,1,6,0,0,98,95,2,0,good
10629888,HOUSE,HOUSE,Liège,Bressoux,4020,170000,3,0,1,0,0,0,0,0,0,104,95,2,0,good
10667532,APARTMENT,GROUND_FLOOR,Liège,Liège 2,4020,250000,3,0,1,0,0,1,0,0,0,144,0,3,0,needs renovating
10353873,HOUSE,HOUSE,Liège,Liege,4020,169000,4,10,1,0,0,1,35,1,40,110,210,2,0,needs renovating
10619299,HOUSE,HOUSE,Liège,Jupille,4020,397000,3,0,1,0,0,1,0,1,475,135,595,4,0,good
10663780,HOUSE,HOUSE,Liège,Liege,4020,479000,4,0,1,0,0,1,20,1,20,295,0,3,0,as_new
10664218,APARTMENT,FLAT_STUDIO,Liège,Liège,4020,119000,1,0,0,0,0,0,0,0,0,32,0,2,0,good
10488570,HOUSE,HOUSE,Liège,Liège,4020,220000,4,31,0,0,1,0,0,1,100,146,165,0,0,needs renovating
10607823,HOUSE,HOUSE,Liège,BRESSOUX,4020,174000,1,0,0,0,1,1,10,1,0,75,108,0,0,as_new
10662407,APARTMENT,FLAT_STUDIO,Liège,Liège,4020,114000,0,0,0,0,0,0,0,0,0,32,0,2,0,good
10670385,HOUSE,HOUSE,Liège,WANDRE,4020,179500,2,23,0,0,1,1,50,1,50,80,123,2,0,just_renovated
10580361,APARTMENT,APARTMENT,Liège,Liège,4020,375000,3,95,1,0,1,1,4,0,0,190,0,0,0,good
10639305,APARTMENT,APARTMENT,Liège,Liège,4020,259000,3,20,0,0,0,1,10,0,0,140,0,0,0,good
10574079,HOUSE,VILLA,Liège,WANDRE,4020,460000,5,34,1,0,1,0,0,0,0,328,1440,4,0,as_new
9737379,HOUSE,MIXED_USE_BUILDING,Liège,Liege,4020,199000,2,30,1,0,0,1,56,1,100,191,305,3,0,good
10578785,HOUSE,HOUSE,Liège,Liège Wandre,4020,279500,3,32,1,0,0,1,0,1,85,130,250,3,0,as_new
10548511,HOUSE,APARTMENT_BLOCK,Liège,Liège,4020,455000,7,18,0,0,1,1,20,0,0,308,390,2,0,good
10669518,HOUSE,HOUSE,Liège,Liège Bressoux,4020,129000,1,22,1,0,0,0,0,0,0,60,70,2,0,good
10669519,HOUSE,HOUSE,Liège,Liege,4020,105000,2,16,1,0,0,0,0,0,0,75,36,2,0,good
10530771,HOUSE,HOUSE,Liège,BRESSOUX,4020,145000,3,20,1,0,1,0,0,0,0,86,41,2,0,good
10608846,HOUSE,MANSION,Liège,Liege,4020,525000,10,31,1,0,0,1,51,1,52,360,208,2,0,good
10643412,HOUSE,HOUSE,Liège,Liege,4020,189000,4,16,1,0,0,1,14,0,0,113,110,3,0,good
10358459,APARTMENT,APARTMENT,Liège,Liège,4020,135500,1,35,1,0,1,0,0,0,0,75,0,2,0,good
10584068,APARTMENT,APARTMENT,Liège,Liège,4020,175000,2,28,0,0,1,1,3,0,0,80,0,2,0,needs renovating
10515828,HOUSE,APARTMENT_BLOCK,Liège,JUPILLE-SUR-MEUSE,4020,249000,3,24,0,0,1,1,25,0,0,135,254,3,0,good
10675538,HOUSE,APARTMENT_BLOCK,Liège,Wandre,4020,2575000,5,32,1,0,0,1,61,1,4242,1373,5175,4,0,good
10601233,HOUSE,HOUSE,Liège,Liège,4020,299000,2,25,1,0,1,1,25,0,0,190,130,2,0,just_renovated
10537045,APARTMENT,APARTMENT,Liège,Liege,4020,499000,3,105,1,0,0,1,70,0,0,281,0,2,0,as_new
10654295,APARTMENT,APARTMENT,Liège,Liege,4020,199000,2,23,1,0,0,1,7,0,0,79,0,2,0,good
10616934,APARTMENT,GROUND_FLOOR,Liège,Liège,4020,169000,1,19,1,0,0,0,0,0,0,54,0,2,0,as_new
10669161,HOUSE,MANSION,Liège,Liege,4020,560000,5,0,1,0,0,1,55,1,110,275,391,3,0,good
10515163,HOUSE,HOUSE,Liège,JUPILLE-SUR-MEUSE,4020,249000,3,24,0,0,1,1,25,0,0,135,254,3,0,good
10547657,APARTMENT,APARTMENT,Liège,Liege,4020,224000,3,28,1,0,0,0,0,0,0,154,0,2,0,as_new
10544549,APARTMENT,APARTMENT,Liège,Liège,4020,157000,2,33,1,0,0,1,5,0,0,85,0,2,0,good
10658084,HOUSE,HOUSE,Liège,Jupille-sur-Meuse,4020,160000,3,0,1,0,0,0,0,1,1079,121,1503,3,0,needs renovating
10589278,APARTMENT,APARTMENT,Liège,Liège,4020,149000,1,18,1,0,0,0,0,0,0,67,0,0,0,good
10660066,APARTMENT,APARTMENT,Liège,Liège Jupillesur-Meuse,4020,199900,3,37,1,0,0,0,0,0,0,159,0,2,0,as_new
10640130,APARTMENT,GROUND_FLOOR,Liège,Liege,4020,110000,1,21,1,0,0,1,0,0,0,47,0,2,0,just_renovated
10643840,APARTMENT,APARTMENT,Liège,Grivegnée,4030,145000,1,24,1,0,1,1,5,0,0,0,0,2,0,0
10678927,HOUSE,HOUSE,Liège,Liege,4030,120000,2,17,1,0,0,1,28,0,0,92,102,2,0,needs renovating
10481538,HOUSE,HOUSE,Liège,Grivegnée,4030,289000,5,25,0,0,1,1,30,0,0,190,167,3,0,good
10663596,HOUSE,HOUSE,Liège,Grivegnée,4030,175000,4,0,0,0,0,0,0,0,0,152,70,2,0,needs renovating
10590741,APARTMENT,DUPLEX,Liège,Liège Grivegnée,4030,395000,4,0,1,0,0,1,20,0,0,175,0,4,0,as_new
10481539,HOUSE,APARTMENT_BLOCK,Liège,Grivegnée,4030,289000,5,25,0,0,1,1,30,0,0,190,167,3,0,good
10667330,APARTMENT,APARTMENT,Liège,Liège Grivegnée,4030,99900,1,16,1,0,0,0,0,0,0,43,0,2,0,as_new
10667329,APARTMENT,APARTMENT,Liège,Liège Grivegnée,4030,99900,1,16,1,0,0,0,0,0,0,43,0,2,0,as_new
10527912,HOUSE,HOUSE,Liège,GRIVEGNEE,4030,275000,3,42,1,0,0,1,7,1,100,163,162,2,0,needs renovating
10666409,HOUSE,HOUSE,Liège,Liège,4030,480000,4,16,1,0,0,1,120,1,1450,200,2183,4,0,good
10559451,APARTMENT,APARTMENT,Liège,Liège,4030,149000,1,35,0,0,1,1,20,0,0,65,0,2,0,good
10511757,APARTMENT,APARTMENT,Liège,Grivegnée,4030,127500,1,21,1,0,0,0,0,0,0,55,0,2,0,good
10303207,HOUSE,HOUSE,Liège,Liège Grivegnée,4030,119000,2,30,1,0,0,1,45,0,0,80,113,2,0,needs renovating
10648724,HOUSE,HOUSE,Liège,Liege Grivegnée,4030,215000,6,14,1,0,0,0,0,1,220,228,544,3,0,needs renovating
10664256,HOUSE,HOUSE,Liège,Liège,4030,232000,3,32,1,0,0,1,20,0,0,152,180,3,0,needs renovating
10595655,HOUSE,HOUSE,Liège,Grivegnée,4030,329000,4,15,1,0,0,0,0,0,0,324,176,2,0,good
10632490,APARTMENT,APARTMENT,Liège,SART-TILMAN,4031,320000,2,0,1,0,1,0,0,0,0,95,0,0,0,0
10637638,HOUSE,HOUSE,Liège,Angleur,4031,245000,4,0,0,0,1,1,15,1,40,144,0,0,0,as_new
10673486,HOUSE,TOWN_HOUSE,Liège,Liège Angleur,4031,279000,3,13,1,0,0,1,10,1,27,147,248,2,0,good
10632478,APARTMENT,APARTMENT,Liège,SART-TILMAN,4031,190000,1,0,1,0,1,0,0,0,0,52,0,0,0,0
10632482,APARTMENT,APARTMENT,Liège,SART-TILMAN,4031,285000,2,0,1,0,1,1,4,0,0,80,0,0,0,0
10511320,HOUSE,HOUSE,Liège,Liege,4031,229000,3,39,1,0,0,1,14,0,0,179,110,2,0,good
10649112,APARTMENT,APARTMENT,Liège,Angleur,4031,149000,2,24,0,0,0,1,0,0,0,72,0,2,0,needs renovating
10632480,APARTMENT,APARTMENT,Liège,SART-TILMAN,4031,208000,1,0,1,0,1,0,0,0,0,58,0,0,0,0
10641115,HOUSE,HOUSE,Liège,Liège Angleur,4031,169000,2,27,1,0,0,1,10,1,50,70,114,2,0,as_new
10632479,APARTMENT,APARTMENT,Liège,SART-TILMAN,4031,195000,1,0,1,0,1,0,0,0,0,54,0,0,0,0
10658537,HOUSE,HOUSE,Liège,Angleur,4031,139000,3,16,0,0,1,1,17,1,145,104,200,2,0,good
10574193,HOUSE,MIXED_USE_BUILDING,Liège,Angleur,4031,385000,5,0,1,0,1,0,0,0,0,177,138,2,0,good
10494907,HOUSE,HOUSE,Liège,Angleur,4031,159000,3,13,0,0,1,1,14,1,164,174,300,0,0,needs renovating
10238089,HOUSE,HOUSE,Liège,Liege,4031,229000,3,26,1,0,0,1,33,1,52,175,145,2,0,good
10531212,HOUSE,HOUSE,Liège,Liège Angleur,4031,189000,2,11,0,0,0,1,24,0,0,150,100,2,0,needs renovating
10677619,HOUSE,HOUSE,Liège,Liege,4031,179000,3,29,1,0,0,1,16,1,43,137,145,2,0,good
10476592,HOUSE,HOUSE,Liège,Angleur,4031,218000,3,0,1,0,1,1,22,0,0,145,0,2,0,as_new
10632483,APARTMENT,APARTMENT,Liège,SART-TILMAN,4031,230000,1,0,1,0,1,0,0,0,0,65,0,0,0,0
10597759,HOUSE,HOUSE,Liège,Liège,4031,115000,1,12,1,0,0,0,0,0,0,85,40,0,0,good
10236814,HOUSE,HOUSE,Liège,Liège,4031,199000,3,46,1,0,0,1,35,1,116,192,246,0,0,good
10632486,APARTMENT,APARTMENT,Liège,SART-TILMAN,4031,225000,1,0,1,0,1,0,0,0,0,63,0,0,0,0
10632494,APARTMENT,APARTMENT,Liège,SART-TILMAN,4031,225000,1,0,1,0,1,0,0,0,0,62,0,0,0,0
10632481,APARTMENT,APARTMENT,Liège,SART-TILMAN,4031,195000,1,0,1,0,1,0,0,0,0,54,0,0,0,0
10675306,APARTMENT,APARTMENT,Liège,Liège Chênée,4032,195000,3,0,1,0,0,1,6,0,0,110,0,2,0,good
10674175,APARTMENT,LOFT,Liège,Liège,4032,295000,0,0,0,0,0,0,0,0,0,100,0,3,0,needs renovating
10620175,APARTMENT,APARTMENT,Liège,Chênée,4032,100000,1,20,0,0,0,0,0,0,0,59,0,2,0,needs renovating
10587549,HOUSE,APARTMENT_BLOCK,Liège,Chênée,4032,695000,4,27,0,0,1,1,0,0,0,262,760,2,0,needs renovating
10318353,HOUSE,HOUSE,Liège,Chênée,4032,425000,3,0,0,0,0,0,0,0,0,225,1373,0,0,just_renovated
10403536,HOUSE,HOUSE,Liège,Liege,4032,189000,3,37,1,0,0,1,20,0,0,175,82,3,0,just_renovated
10556914,HOUSE,HOUSE,Liège,Chênée,4032,219000,4,40,1,0,1,1,0,1,0,150,393,0,0,good
10121515,HOUSE,HOUSE,Liège,Chênée,4032,94000,2,27,0,0,1,1,33,0,0,135,110,3,0,needs renovating
10635707,HOUSE,MANSION,Liège,Chênée,4032,430000,4,32,0,0,1,1,13,1,0,326,848,3,0,needs renovating
10509459,HOUSE,HOUSE,Liège,Liège,4032,179000,4,43,0,0,1,1,20,1,113,95,200,2,0,good
10673883,HOUSE,HOUSE,Liège,Chênée,4032,175000,2,27,1,0,1,1,7,0,0,60,50,2,0,just_renovated
10635702,HOUSE,HOUSE,Liège,Chênée,4032,430000,4,32,0,0,1,1,13,1,0,326,848,3,0,needs renovating
10576317,HOUSE,HOUSE,Liège,Herstal,4040,164000,4,25,1,0,0,1,80,0,0,167,90,3,0,good
10528161,HOUSE,HOUSE,Liège,Herstal,4040,189000,2,0,0,0,1,1,29,1,95,90,246,3,0,good
10584514,HOUSE,HOUSE,Liège,Herstal,4040,299000,2,36,1,0,1,0,0,0,0,161,1563,4,0,needs renovating
10589226,HOUSE,HOUSE,Liège,Herstal,4040,185000,4,0,0,0,1,1,10,0,0,110,98,2,0,0
10481543,HOUSE,HOUSE,Liège,Herstal,4040,159500,3,36,0,0,1,1,12,1,260,135,406,2,0,0
10480509,HOUSE,HOUSE,Liège,Herstal,4040,299000,3,36,1,0,0,1,40,1,115,145,250,2,0,as_new
10668845,HOUSE,HOUSE,Liège,Herstal,4040,350000,4,0,1,0,0,1,0,0,0,250,2600,4,0,good
10502710,HOUSE,HOUSE,Liège,Herstal,4040,220000,2,37,0,0,1,1,16,1,51,124,140,2,0,just_renovated
10673119,HOUSE,MIXED_USE_BUILDING,Liège,Herstal,4040,249000,2,0,1,0,0,1,0,1,83,115,187,2,0,good
10358293,HOUSE,APARTMENT_BLOCK,Liège,Herstal,4040,439000,7,0,0,0,1,1,40,1,591,260,687,2,0,good
10551888,HOUSE,HOUSE,Liège,Herstal,4040,299500,3,35,1,0,0,1,240,0,0,140,178,2,1,as_new
10631550,HOUSE,HOUSE,Liège,Herstal,4040,169000,2,35,0,0,1,1,13,1,70,100,146,2,0,needs renovating
10594954,HOUSE,TOWN_HOUSE,Liège,Herstal,4040,219500,3,30,1,0,0,1,12,1,32,140,121,3,0,good
10605249,HOUSE,HOUSE,Liège,Herstal,4040,485000,8,45,0,0,0,1,48,1,227,314,382,2,0,good
10520094,HOUSE,HOUSE,Liège,Herstal,4040,275000,2,28,1,0,0,1,22,1,40,150,277,3,1,good
10358292,HOUSE,HOUSE,Liège,Herstal,4040,439000,7,0,0,0,1,1,40,1,591,260,687,2,0,good
10618170,APARTMENT,APARTMENT,Liège,Herstal,4040,149500,2,25,1,1,1,1,12,0,0,75,0,2,0,good
10622583,HOUSE,HOUSE,Liège,Herstal,4040,159000,4,32,1,0,0,1,16,1,130,137,105,2,0,needs renovating
10588485,APARTMENT,APARTMENT,Liège,Herstal,4040,129000,2,19,1,0,0,0,0,0,0,56,0,2,0,good
10617655,HOUSE,HOUSE,Liège,Herstal,4040,110000,2,15,1,0,1,1,30,1,60,68,265,3,0,needs renovating
10622581,HOUSE,HOUSE,Liège,Herstal,4040,225000,4,0,1,0,0,1,34,1,138,150,215,2,0,good
10566258,APARTMENT,APARTMENT,Liège,Herstal,4040,209000,2,25,0,0,0,1,4,0,0,77,0,2,0,good
10617894,HOUSE,HOUSE,Liège,Herstal,4040,189000,3,22,0,0,1,1,18,1,40,105,152,3,0,good
10534423,HOUSE,HOUSE,Liège,Herstal,4040,219000,3,27,1,0,0,1,30,0,0,164,95,2,0,good
10599714,HOUSE,HOUSE,Liège,Herstal,4040,209000,2,16,1,0,0,1,53,1,60,124,220,3,0,good
10444155,HOUSE,MIXED_USE_BUILDING,Liège,Herstal,4040,195000,2,16,0,0,1,0,0,0,0,220,0,3,0,0
10494453,HOUSE,APARTMENT_BLOCK,Liège,Herstal,4040,199000,4,35,1,0,0,1,54,1,140,231,251,3,0,needs renovating
10503820,HOUSE,HOUSE,Liège,Herstal,4040,549000,4,58,1,0,0,1,584,1,743,232,904,3,1,just_renovated
10446378,HOUSE,HOUSE,Liège,Herstal,4040,169000,4,19,1,0,1,1,25,1,170,121,228,3,0,needs renovating
10562301,HOUSE,HOUSE,Liège,PONTISSE,4040,185000,2,18,0,0,1,1,13,1,1003,86,1294,3,0,0
10222607,HOUSE,TOWN_HOUSE,Liège,Herstal,4040,229000,3,34,0,0,1,1,9,1,0,204,220,0,0,good
10569847,HOUSE,MIXED_USE_BUILDING,Liège,Herstal,4040,515000,3,17,0,0,0,1,14,0,0,136,2209,3,0,needs renovating
10501610,HOUSE,HOUSE,Liège,Herstal,4040,225000,2,12,0,0,1,1,9,1,104,81,225,3,0,just_renovated
10266445,APARTMENT,APARTMENT,Liège,Herstal,4040,140000,2,27,1,0,0,1,0,0,0,89,0,0,0,needs renovating
10674050,HOUSE,APARTMENT_BLOCK,Liège,Herstal,4040,299000,4,45,0,0,1,1,42,0,0,201,622,2,0,good
10389605,APARTMENT,APARTMENT,Liège,Herstal,4040,199000,2,27,0,0,1,1,20,1,90,80,0,4,0,good
10591341,HOUSE,HOUSE,Liège,Herstal,4040,229000,5,32,1,0,0,1,60,1,165,220,297,2,0,good
10670963,HOUSE,APARTMENT_BLOCK,Liège,Herstal,4040,289000,6,35,0,0,1,1,40,0,0,301,166,2,0,good
10670721,HOUSE,HOUSE,Liège,Herstal,4040,210000,3,12,1,0,0,0,0,1,120,150,209,1,0,needs renovating
10300977,APARTMENT,APARTMENT,Liège,Herstal,4040,199000,1,28,1,0,0,1,0,0,0,69,0,2,0,as_new
10358294,HOUSE,APARTMENT_BLOCK,Liège,Herstal,4040,249000,7,0,0,0,1,0,0,0,0,232,779,2,0,0
10426337,HOUSE,HOUSE,Liège,Herstal,4040,139500,3,17,0,0,0,0,0,1,30,90,66,2,0,needs renovating
10385639,HOUSE,HOUSE,Liège,Herstal,4040,155000,3,28,1,0,1,1,40,1,40,100,115,2,0,needs renovating
10423280,HOUSE,HOUSE,Liège,Herstal,4040,189000,2,30,1,0,0,1,0,1,37,118,129,2,0,good
10674049,APARTMENT,APARTMENT,Liège,MILMORT,4041,112000,1,0,1,0,1,0,0,0,0,64,0,3,0,0
10609413,HOUSE,HOUSE,Liège,Herstal Vottem,4041,149000,2,16,0,0,0,0,0,1,304,114,422,4,0,needs renovating
10347605,HOUSE,HOUSE,Liège,Vottem,4041,165000,2,20,0,0,1,0,0,1,120,61,233,2,0,just_renovated
10327483,APARTMENT,DUPLEX,Liège,Vottem,4041,275000,3,32,1,0,1,1,8,0,0,0,0,3,0,0
10663597,HOUSE,HOUSE,Liège,Milmort,4041,265000,3,0,0,0,0,1,26,1,697,157,798,4,0,good
10605248,HOUSE,HOUSE,Liège,Milmort,4041,159000,2,0,0,0,0,0,0,0,0,131,125,3,0,needs renovating
10637653,HOUSE,HOUSE,Liège,Liers,4042,299000,5,36,0,0,1,1,30,1,70,240,272,3,0,just_renovated
10577105,HOUSE,VILLA,Liège,Chaudfontaine,4050,549000,5,19,1,0,0,1,20,0,0,238,1413,0,0,good
10528868,APARTMENT,APARTMENT,Liège,Chaudfontaine,4050,275000,2,29,1,0,0,1,23,0,0,87,0,2,0,as_new
10663785,HOUSE,HOUSE,Liège,Chaudfontaine,4050,69000,2,26,0,0,0,1,25,0,0,100,180,4,0,needs renovating
10338729,HOUSE,HOUSE,Liège,Chaudfontaine,4050,299000,4,43,1,0,0,1,33,1,600,168,1000,4,0,needs renovating
10588178,HOUSE,HOUSE,Liège,Chaudfontaine,4050,250000,3,30,1,0,0,0,0,1,700,162,879,4,0,needs renovating
10583671,APARTMENT,APARTMENT,Liège,Vaux-sous-Chèvremont,4051,213900,2,0,1,0,1,0,0,0,0,86,0,3,0,0
10613518,HOUSE,HOUSE,Liège,Chaudfontaine Vaux-sous-Chèvremont,4051,139000,2,14,0,0,0,0,0,1,100,130,230,2,0,needs renovating
10583670,APARTMENT,APARTMENT,Liège,Vaux-sous-Chèvremont,4051,203150,2,0,1,0,1,0,0,0,0,71,0,0,0,0
10489126,HOUSE,HOUSE,Liège,Chaudfontaine,4051,159000,3,30,1,0,0,0,0,0,0,95,40,2,0,good
10550590,HOUSE,HOUSE,Liège,Chaudfontaine Vaux-sous-Chèvremont,4051,109000,2,14,1,0,0,1,15,1,125,110,205,3,0,needs renovating
10538732,HOUSE,HOUSE,Liège,Vaux-sous-Chèvremont,4051,219000,5,14,0,0,0,1,0,1,330,220,595,3,0,0
10551149,APARTMENT,APARTMENT,Liège,Beaufays,4052,325000,2,32,1,0,1,1,7,0,0,82,0,3,0,as_new
10611827,APARTMENT,APARTMENT,Liège,Embourg,4053,399000,3,30,1,0,1,1,20,0,0,145,0,3,0,good
10053286,APARTMENT,GROUND_FLOOR,Liège,Chaudfontaine,4053,199000,2,21,1,0,0,0,0,0,0,75,0,0,0,good
10598253,HOUSE,HOUSE,Liège,Embourg,4053,450000,4,0,1,0,1,1,20,1,700,220,700,4,0,good
10556257,HOUSE,HOUSE,Liège,Embourg,4053,449000,3,18,1,0,0,1,25,1,400,170,590,3,0,as_new
10393801,HOUSE,VILLA,Liège,Chaudfontaine Embourg,4053,720000,5,11,1,0,0,1,0,1,995,240,1100,4,1,as_new
10662200,HOUSE,HOUSE,Liège,Embourg,4053,279000,3,44,1,0,1,1,15,1,253,132,346,3,0,good
10615174,APARTMENT,APARTMENT,Liège,Embourg,4053,600000,3,43,1,0,1,1,40,1,750,126,0,3,0,as_new
10528179,HOUSE,HOUSE,Liège,Embourg,4053,559000,4,0,1,0,1,1,20,1,1535,220,1535,4,0,good
10497870,APARTMENT,DUPLEX,Liège,Embourg,4053,399000,3,44,1,0,0,1,20,0,0,150,0,3,0,as_new
10611828,APARTMENT,PENTHOUSE,Liège,Embourg,4053,399000,3,30,1,0,1,1,20,0,0,145,0,3,0,good
10673581,HOUSE,HOUSE,Liège,Seraing,4100,495000,8,20,1,0,0,0,0,0,0,316,460,3,0,good
10679359,HOUSE,HOUSE,Liège,Seraing,4100,85000,2,14,1,0,0,1,20,0,0,65,45,2,0,needs renovating
10459282,HOUSE,HOUSE,Liège,Seraing,4100,179000,3,27,1,0,0,1,13,1,65,82,128,2,0,just_renovated
8993660,APARTMENT,APARTMENT,Liège,BONCELLES,4100,294000,1,40,1,0,1,1,30,0,0,92,0,4,0,0
10661601,HOUSE,APARTMENT_BLOCK,Liège,Seraing,4100,230000,3,35,1,0,0,1,10,1,235,130,295,2,0,good
10658683,HOUSE,HOUSE,Liège,Seraing,4100,199000,4,25,1,0,0,1,108,1,28,125,229,2,0,good
10646830,HOUSE,HOUSE,Liège,Seraing,4100,149000,2,29,1,0,0,1,13,1,54,110,185,2,0,good
10661532,HOUSE,MIXED_USE_BUILDING,Liège,Seraing Boncelles,4100,279000,2,14,1,0,0,0,0,1,152,136,370,3,0,good
10047862,HOUSE,HOUSE,Liège,Seraing,4100,235000,3,34,1,0,0,1,17,1,100,117,164,0,0,good
10674428,HOUSE,HOUSE,Liège,Seraing,4100,170000,4,35,0,0,0,0,0,0,0,193,49,2,0,needs renovating
10475954,HOUSE,HOUSE,Liège,Seraing,4100,135000,2,28,1,0,0,1,17,1,40,87,120,2,0,needs renovating
10625819,APARTMENT,APARTMENT,Liège,Seraing,4100,219000,2,0,1,0,0,1,3,0,0,99,0,2,0,good
8991262,APARTMENT,PENTHOUSE,Liège,BONCELLES,4100,363000,3,0,1,0,1,1,19,0,0,113,0,0,0,0
8993659,APARTMENT,APARTMENT,Liège,BONCELLES,4100,252000,1,0,1,0,1,1,17,0,0,79,0,4,0,0
